5195,AI Benchmark,TOOLS,4.0,97,99M,"5,000+",False,0.0,Everyone,Tools,2018-06-29,2.0.0,4.1 and up
5196,AI Today : Artificial Intelligence News & AI 101,NEWS_AND_MAGAZINES,5.0,43,2.3M,100+,False,0.0,Everyone,News & Magazines,2018-06-22,1.0,4.4 and up
5197,Tomo A.i. Pet Chat Bot,FAMILY,3.3,40,3.6M,"1,000+",False,0.0,Everyone,Entertainment,2017-05-15,1.0,4.0.3 and up
5198,Puck AI Personal Assistant Robot,PRODUCTIVITY,4.1,22,26M,"1,000+",False,0.0,Everyone,Productivity,2017-11-02,1.5,4.0.3 and up
5199,Builder (by Engineer.ai),PRODUCTIVITY,3.6,8,3.2M,100+,False,0.0,Everyone,Productivity,2017-11-04,1.2-Release,4.1 and up
5200,Chat With Artificial Intelligence,FAMILY,3.2,32,2.8M,"1,000+",False,0.0,Everyone,Entertainment,2018-05-10,1.0,4.0 and up
5201,Friday: Smart Personal Assistant,PRODUCTIVITY,4.4,2087,8.3M,"100,000+",False,0.0,Everyone,Productivity,2018-06-24,20,5.0 and up
5202,Picai - Smart AI Camera,PHOTOGRAPHY,4.0,529,Varies with device,"100,000+",False,0.0,Everyone,Photography,2018-07-17,1.2.3,6.0 and up
5203,Virtual Eye AI,TOOLS,4.4,26,3.8M,500+,False,0.0,Everyone,Tools,2018-05-27,1.2,4.0 and up
5204,Lyra Virtual Assistant,PRODUCTIVITY,4.5,41624,3.4M,"1,000,000+",False,0.0,Everyone,Productivity,2018-05-24,1.2.4,4.0.3 and up
5205,2048(AI),FAMILY,4.3,20,3.5M,"1,000+",False,0.0,Everyone,Casual,2015-06-03,0.33,2.3 and up
5206,ai robot keyboard,PERSONALIZATION,4.7,1891,1.9M,"100,000+",False,0.0,Everyone,Personalization,2018-05-24,10001008,4.0.3 and up
5207,AI with Python Tutorial,FAMILY,4.4,8,3.3M,"5,000+",False,0.0,Everyone,Education,2018-06-05,1.0.4,4.1 and up
5208,ai.Bot Box,PRODUCTIVITY,,0,Varies with device,"10,000+",False,0.0,Everyone,Productivity,2017-03-01,Varies with device,Varies with device
5209,Adobe Illustrator Draw,PHOTOGRAPHY,4.4,65766,Varies with device,"5,000,000+",False,0.0,Everyone,Photography,2018-04-02,3.4.23,5.0 and up
5210,FaceApp,PHOTOGRAPHY,4.4,346681,7.1M,"10,000,000+",False,0.0,Everyone,Photography,2018-02-10,2.0.949,4.4 and up
5211,Message AI - Write Better Messages (Free),SOCIAL,3.7,3,7.9M,100+,False,0.0,Everyone,Social,2018-07-04,1.3.1-lite,5.0 and up
5212,ChatBolo - AI Chatbot Online,FAMILY,3.3,1407,1.4M,"100,000+",False,0.0,Everyone,Entertainment,2015-09-25,2.1,2.2 and up
5213,Artificial intelligence,FAMILY,,3,1.8M,100+,False,0.0,Everyone,Entertainment,2018-03-05,2.2,4.1 and up
5214,MiAI (Artificial Intelligence) Assistant,PRODUCTIVITY,3.7,3,7.5M,100+,False,0.0,Everyone,Productivity,2018-03-01,11.04,4.1 and up
5215,AI Draw | Art Filter for Selfie,PHOTOGRAPHY,3.0,20,4.3M,"1,000+",False,3.0,Everyone,Photography,2018-06-18,1.4.7,5.0 and up
5216,Turbo AI™ - Personal assistant,PRODUCTIVITY,2.6,91,2.8M,"5,000+",False,0.0,Everyone,Productivity,2018-07-16,0.0.52,4.0.3 and up
5217,Message AI - Write Better Messages,TOOLS,,0,7.9M,100+,False,3.0,Mature 17+,Tools,2018-07-04,1.3.1,5.0 and up
5218,AI Image Recognizer (beta),PHOTOGRAPHY,,0,3.7M,500+,False,0.0,Everyone,Photography,2017-09-13,closed,4.0 and up
5219,AI Sight,PRODUCTIVITY,3.5,43,48M,"1,000+",False,0.0,Everyone,Productivity,2018-06-18,1.2,4.0.3 and up
5220,Jarvis artificial intelligent,FAMILY,3.9,253,14M,"10,000+",False,0.0,Everyone,Entertainment,2018-03-28,1.1,2.3 and up
5221,Age of AI: War Strategy,FAMILY,4.6,71,5.7M,500+,False,2.5,Everyone,Strategy,2018-03-14,1.8,4.0 and up
5222,DREAM-e: Dream Analysis A.I.,LIFESTYLE,3.8,89,939k,"10,000+",False,0.0,Everyone,Lifestyle,2013-02-18,2.3,2.1 and up
5223,Animal Jam - Play Wild!,FAMILY,4.6,361734,58M,"5,000,000+",False,0.0,Everyone,Casual;Pretend Play,2018-08-02,28.0.14,4.1 and up
5224,AJ Jump: Animal Jam Kangaroos!,GAME,4.4,2975,42M,"50,000+",False,2.0,Everyone,Arcade,2016-03-07,1.6,4.0 and up
5225,AJ Academy: Amazing Animals,FAMILY,4.5,1564,35M,"50,000+",False,0.0,Everyone,Educational;Education,2018-05-25,1.1.0,4.1 and up
5226,Dash Tag - Fun Endless Runner!,FAMILY,4.5,6750,43M,"100,000+",False,0.0,Everyone,Casual,2018-06-13,2.0.3,4.3 and up
5227,Jamaa Amino for Animal Jam,SOCIAL,4.7,3873,63M,"10,000+",False,0.0,Teen,Social,2018-07-13,1.8.19106,4.0.3 and up
5228,Tunnel Town,FAMILY,4.4,74744,60M,"1,000,000+",False,0.0,Everyone,Strategy,2018-07-26,1.5.6,4.1 and up
5229,AJ+ Beta,NEWS_AND_MAGAZINES,,0,Varies with device,"1,000+",False,0.0,Everyone,News & Magazines,2017-05-04,Varies with device,Varies with device
5230,AJ Cam,PHOTOGRAPHY,5.0,44,2.8M,100+,False,0.0,Everyone,Photography,2018-01-23,1.0,4.1 and up
5231,AJ Reminders,MAPS_AND_NAVIGATION,,0,3.2M,10+,False,0.0,Everyone,Maps & Navigation,2018-01-27,1.0,4.2 and up
5232,tournaments and more.aj.2,COMMUNICATION,,0,4.2M,100+,False,0.0,Teen,Communication,2017-09-25,4.3,2.3 and up
5233,Club Penguin Island,FAMILY,2.8,107441,32M,"1,000,000+",False,0.0,Everyone,Casual;Action & Adventure,2018-07-10,1.10.5,4.4 and up
5234,Aj. Vallbona,NEWS_AND_MAGAZINES,,0,22M,10+,False,0.0,Everyone,News & Magazines,2018-07-25,4.0,4.4 and up
5235,AJ Official,FAMILY,4.6,31,7.3M,500+,False,0.0,Everyone,Education,2017-05-03,0.1,2.3 and up
5236,AJ Bell Youinvest,FINANCE,2.8,135,5.3M,"10,000+",False,0.0,Everyone,Finance,2018-06-04,2.13.0.65,4.4 and up
5237,Hey AJ! It's Saturday!,BOOKS_AND_REFERENCE,5.0,12,50M,100+,False,4.0,Everyone,Books & Reference,2016-06-13,1.0.0,2.2 and up
5238,Selfie With Champion AJ Style,PHOTOGRAPHY,5.0,2,7.5M,500+,False,0.0,Everyone,Photography,2018-01-08,1.0,3.2 and up
5239,Baby Game Animal Jam Free,GAME,2.8,9,26M,500+,False,0.0,Everyone,Board,2017-03-24,1.0,2.3 and up
5240,AJ Concept Group App,HOUSE_AND_HOME,,0,17M,10+,False,0.0,Everyone,House & Home,2017-07-25,3.0,4.0.3 and up
5241,Blackjack aj Poker,GAME,3.8,8,4.2M,"1,000+",False,0.0,Teen,Card,2016-10-19,1.1,2.3.3 and up
5242,Bonza Poly Art - Tenkyu Animal Jam for Kids,FAMILY,4.1,22,31M,"1,000+",False,0.0,Everyone,Puzzle,2018-08-03,1.0.9,4.1 and up
5243,A.J. Styles HD Wallpapers 2018,PHOTOGRAPHY,,1,7.6M,100+,False,0.0,Everyone,Photography,2018-07-26,1.0,4.1 and up
5244,AJ Player,VIDEO_PLAYERS,4.8,18,1.7M,100+,False,0.0,Everyone,Video Players & Editors,2018-04-22,1.6.3.1,5.0 and up
5245,AJ RETAILS,SHOPPING,5.0,9,169k,10+,False,0.0,Everyone,Shopping,2018-06-01,18060104,2.2 and up
5246,Hey AJ! It's Bedtime!,FAMILY,5.0,1,63M,10+,False,5.0,Everyone,Education,2018-04-04,1.0.59,2.3 and up
5247,AJ AUTO,AUTO_AND_VEHICLES,,0,7.7M,10+,False,0.0,Everyone,Auto & Vehicles,2017-02-27,1.0.0,4.0.3 and up
5248,AJ Percent Off Calculator,SHOPPING,4.4,134,45k,"10,000+",False,0.0,Everyone,Shopping,2013-06-04,1.2,2.2 and up
5249,AJ Nails Supply,SHOPPING,,1,6.6M,100+,False,0.0,Everyone,Shopping,2016-08-15,1.0,2.3.3 and up
5250,Aj.Petra,COMMUNICATION,,5,14M,100+,False,0.0,Everyone,Communication,2017-09-29,1.0.1,4.1 and up
5251,AJ Men's Grooming,LIFESTYLE,5.0,2,22M,100+,False,0.0,Everyone,Lifestyle,2017-08-28,5,4.1 and up
5252,Watch Face Swiss AJ-6,PERSONALIZATION,4.1,21,3.6M,100+,False,1.0,Everyone,Personalization,2017-09-20,1.35,4.3 and up
5253,AJ Rafael Music Lyrics,FAMILY,,0,8.4M,50+,False,0.0,Everyone 10+,Entertainment,2018-01-03,2.0,4.0.3 and up
5254,AJ Styles HD Wallpapers,ART_AND_DESIGN,4.8,48,25M,"5,000+",False,0.0,Everyone,Art & Design,2018-08-04,1.1.1,4.1 and up
5255,AJ and Alyssa,LIFESTYLE,,0,475k,100+,False,0.0,Everyone,Lifestyle,2017-06-01,1.0.0,2.3.3 and up
5256,A.J. Green Wallpapers 4 Fans,LIFESTYLE,,0,4.3M,5+,False,0.0,Everyone,Lifestyle,2018-05-26,1.0,4.0 and up
5257,AJ Gray Icon Pack,PERSONALIZATION,4.8,5,35M,50+,False,1.0,Everyone,Personalization,2018-04-22,1.1,4.1 and up
5258,AJ Styles Wallpaper 2018 - AJ Styles HD Wallpaper,ART_AND_DESIGN,4.0,18,3.6M,"1,000+",False,0.0,Everyone,Art & Design,2018-03-22,1.1,4.0 and up
5259,A-J Media Vault,BOOKS_AND_REFERENCE,,1,24M,50+,False,0.0,Everyone,Books & Reference,2017-01-04,5.62.1,4.0.3 and up
5260,AJ Gray Dark Icon Pack,PERSONALIZATION,5.0,2,35M,10+,False,1.0,Everyone,Personalization,2018-04-29,1.1,4.1 and up
5261,Little Pets Animal Guardians,FAMILY,4.6,18893,91M,"100,000+",False,0.0,Everyone,Casual;Pretend Play,2018-06-09,1.4.1,4.0.3 and up
5262,AJ-COMICS,FOOD_AND_DRINK,,0,27M,5+,False,0.0,Everyone,Food & Drink,2018-07-13,0.1.0,4.4 and up
5263,AJ Blue Icon Pack,PERSONALIZATION,5.0,4,31M,50+,False,1.0,Everyone,Personalization,2018-04-27,1.1,4.1 and up
5264,AJ Tracey Music and Lyrics,FAMILY,,0,2.7M,5+,False,0.0,Teen,Entertainment,2018-06-07,1.0,4.0.3 and up
5265,AJ Turquoise Dark Icon Pack,PERSONALIZATION,,0,32M,10+,False,1.0,Everyone,Personalization,2018-05-01,1.1,4.1 and up
5266,AJ렌터카 법인 카셰어링,MAPS_AND_NAVIGATION,,0,27M,10+,False,0.0,Everyone,Maps & Navigation,2018-07-30,1.0.0.0,4.3 and up
5267,My Wild Pet: Online Animal Sim,FAMILY,4.5,26916,67M,"500,000+",False,0.0,Everyone,Casual;Pretend Play,2017-03-17,2.7,4.0.3 and up
5268,AJ Rafael Music Lessons,FAMILY,5.0,1,8.2M,10+,False,0.0,Everyone,Entertainment,2017-11-29,1.2.1,4.1 and up
5269,AJ Orange Icon Pack,PERSONALIZATION,,0,30M,10+,False,1.0,Everyone,Personalization,2018-05-02,1.1,4.1 and up
5270,AJ Wallpapers,PERSONALIZATION,,0,3.9M,100+,False,0.0,Everyone,Personalization,2018-05-06,2.0,4.0.3 and up
5271,Aj Di Awaaz,NEWS_AND_MAGAZINES,,9,1.1M,500+,False,0.0,Everyone,News & Magazines,2016-09-07,1.0,4.1 and up
5272,How it works: AK-74N,FAMILY,4.4,1031,48M,"100,000+",False,0.0,Everyone,Entertainment,2018-01-09,2.1.9f0,4.0.3 and up
5273,AK-47: Simulator and Shooting,FAMILY,4.0,345,14M,"100,000+",False,0.0,Everyone 10+,Simulation,2016-11-11,1.3.0,3.0 and up
5274,AK-47 Simulation and Info,FAMILY,,2,18M,100+,False,0.0,Everyone,Entertainment,2018-05-05,2.0.0,5.0 and up
5275,AK-47 Sounds,FAMILY,3.9,656,2.9M,"500,000+",False,0.0,Everyone 10+,Entertainment,2016-09-14,2.0,2.3.3 and up
5276,AK 47 Live Wallpaper,PERSONALIZATION,4.1,585,4.4M,"50,000+",False,0.0,Everyone,Personalization,2018-06-20,1.3,4.1 and up
5277,Puppy Shooting an AK-47: Platformer Zombie Game,GAME,4.8,21,89M,"1,000+",False,0.0,Everyone,Arcade,2018-03-30,0.46.91,4.4 and up
5278,AK Interactive,FAMILY,4.3,734,13M,"10,000+",False,0.0,Everyone,Entertainment,2018-07-12,2.5,4.0 and up
5279,AK-47 sounds,FAMILY,3.9,7,3.8M,"1,000+",False,0.0,Everyone,Entertainment,2018-06-18,568,4.0 and up
5280,Wallpapers AK 47 Guns,PERSONALIZATION,4.5,37,15M,"5,000+",False,0.0,Teen,Personalization,2017-02-26,1.0,4.1 and up
5281,AK 47 Assault Rifle Wallpapers,PERSONALIZATION,,1,15M,100+,False,0.0,Teen,Personalization,2018-02-22,1.0,4.1 and up
5282,AK-47 Assault Rifle,FAMILY,3.7,165,25M,"10,000+",False,0.0,Teen,Entertainment,2015-04-26,1.0,2.3 and up
5283,Crisis Action: 2018 NO.1 FPS,GAME,4.3,807226,34M,"10,000,000+",False,0.0,Teen,Action,2018-07-11,3.0.2,4.0.3 and up
5284,AK 47 Guns Wallpaper,PERSONALIZATION,4.2,322,6.8M,"50,000+",False,0.0,Everyone,Personalization,2017-05-29,1.0,4.1 and up
5285,AK-47 3D,GAME,3.7,91,24M,"10,000+",False,0.0,Everyone,Action,2016-12-25,3.2,2.3 and up
5286,Book of AK-47,LIFESTYLE,3.8,6,3.4M,500+,False,0.0,Everyone,Lifestyle,2016-03-01,1.0.2,4.0.3 and up
5287,Weapon stripping 3D,FAMILY,4.6,23971,24M,"1,000,000+",False,0.0,Everyone,Simulation,2018-08-04,39.231,4.1 and up
5288,AK-47 Assult Rifle: Gun Shooting Simulator Game,GAME,,1,5.8M,500+,False,0.0,Everyone,Action,2018-05-17,2.0,4.0.3 and up
5289,Ak-47 Wallpapers 2018,PERSONALIZATION,,7,4.9M,500+,False,0.0,Everyone,Personalization,2018-03-14,newversion,4.3 and up
5290,Wallpapers New AK 47 Assault Rifle Guns Arms,PERSONALIZATION,,0,16M,100+,False,0.0,Teen,Personalization,2018-03-10,1.0,4.1 and up
5291,Weapon AK-74 Live Wallpaper,PERSONALIZATION,3.3,25,46M,"1,000+",False,0.0,Everyone,Personalization,2017-03-28,1.2,4.0.3 and up
5292,Shoot M-16 vs AK-47 : realistic weapon simulator,FAMILY,3.0,2,33M,100+,False,0.0,Everyone,Simulation,2018-07-18,1.0,4.1 and up
5293,Counter Terrorist Attack,GAME,3.9,145931,43M,"10,000,000+",False,0.0,Teen,Action,2018-05-31,5.3.2,2.3 and up
5294,RULES OF SURVIVAL,GAME,4.2,1343106,56M,"10,000,000+",False,0.0,Teen,Action,2018-08-01,1.180271.184729,4.0 and up
5295,AK47 Assault Rifle,TOOLS,3.9,54,2.8M,"10,000+",False,0.0,Everyone,Tools,2015-05-02,1.0.0.1,2.2 and up
5296,Wallpapers AK 74M,PERSONALIZATION,,0,11M,10+,False,0.0,Teen,Personalization,2018-04-13,1.0,4.1 and up
5297,Weapons simulator AK-47,FAMILY,4.1,21,26M,"5,000+",False,0.0,Everyone,Simulation,2017-05-15,1,4.1 and up
5298,Wallpapers AK 12,PERSONALIZATION,,0,11M,10+,False,0.0,Teen,Personalization,2018-04-12,1.0,4.1 and up
5299,AK 47 Lock Screen,PERSONALIZATION,4.6,5,8.8M,500+,False,0.0,Mature 17+,Personalization,2018-02-11,1.0,4.0.3 and up
5300,Gun AK 47,FAMILY,,3,6.2M,"1,000+",False,0.0,Everyone,Entertainment,2017-04-18,1.0,2.3 and up
5301,AK Blackjack,GAME,,4,7.6M,"1,000+",False,0.0,Teen,Card,2018-07-30,1.3,4.1 and up
5302,Jigsaw Puzzles AK 74M,PERSONALIZATION,,0,4.9M,10+,False,0.0,Mature 17+,Personalization,2018-05-07,1.0,4.0.3 and up
5303,AK-47 guns Sounds,FAMILY,,2,5.1M,100+,False,0.0,Everyone,Entertainment,2018-06-28,666,4.0 and up
5304,AK Phone,COMMUNICATION,4.4,9,4.2M,"5,000+",False,0.0,Everyone,Communication,2017-05-29,3.8.8,2.2 and up
5305,AK Booster,TOOLS,3.8,71,7.0M,"10,000+",False,0.0,Everyone,Tools,2018-05-02,2.0.1.966,4.4 and up
5306,GUN ZOMBIE,GAME,4.4,243121,38M,"5,000,000+",False,0.0,Teen,Arcade,2014-10-17,5.3,2.3 and up
5307,Ak Parti Yardım Toplama,SOCIAL,,0,8.7M,0+,False,14.0,Teen,Social,2017-07-28,3.4.4.3.3,4.1 and up
5308,AK Lodi Films,VIDEO_PLAYERS,4.9,23,2.1M,100+,False,0.0,Everyone,Video Players & Editors,2015-08-11,1.1,4.0 and up
5309,Gun Mod: Guns in Minecraft PE,FAMILY,3.6,33812,12M,"5,000,000+",False,0.0,Teen,Entertainment,2018-07-30,2.5,4.1 and up
5310,Kymco AK 550,AUTO_AND_VEHICLES,4.3,47,58M,"1,000+",False,0.0,Everyone,Auto & Vehicles,2016-11-11,1.0,2.3 and up
5311,AK Math Coach,FAMILY,3.6,283,18M,"50,000+",False,0.0,Everyone,Education,2015-05-19,1.3,2.3.3 and up
5312,Shoot Strike War Fire,GAME,4.1,82827,20M,"10,000,000+",False,0.0,Teen,Arcade,2018-07-13,1.1.5,4.0 and up
5313,AL.com,NEWS_AND_MAGAZINES,3.4,803,8.0M,"50,000+",False,0.0,Everyone 10+,News & Magazines,2018-07-23,3.7.10-0d44b899,4.1 and up
5314,University of Alabama,FAMILY,4.5,302,3.0M,"50,000+",False,0.0,Everyone,Education,2017-11-30,3.3,4.1 and up
5315,Alabama Gameday Live,SPORTS,4.7,19,12M,"1,000+",False,0.0,Everyone,Sports,2018-05-18,2.0.1,4.2 and up
5316,AL.com: Alabama Football News,SPORTS,4.5,459,8.0M,"10,000+",False,0.0,Everyone 10+,Sports,2018-07-23,3.7.10-0d44b899,4.1 and up
5317,Alabama Road Trips,TRAVEL_AND_LOCAL,4.4,71,28M,"10,000+",False,0.0,Everyone,Travel & Local,2017-10-27,1.8.7,4.0 and up
5318,Alabama DMV Permit Test - AL,FAMILY,4.3,218,29M,"10,000+",False,0.0,Everyone,Education,2018-02-15,6.0.3,4.4 and up
5319,Al-Quran (Free),BOOKS_AND_REFERENCE,4.6,218451,4.7M,"10,000,000+",False,0.0,Everyone,Books & Reference,2018-05-20,3.2.3,4.0 and up
5320,Official AL Fishing & Hunting,TRAVEL_AND_LOCAL,4.2,1291,40M,"50,000+",False,0.0,Everyone,Travel & Local,2017-10-18,5.29.77 Domain 427,4.4 and up
5321,Al Quran (Tafsir & by Word),BOOKS_AND_REFERENCE,4.8,57400,14M,"500,000+",False,0.0,Everyone,Books & Reference,2018-07-30,1.6.5,4.0 and up
5322,Al-Moazin Lite (Prayer Times),LIFESTYLE,4.6,284670,Varies with device,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-07-24,Varies with device,Varies with device
5323,Al Quran Indonesia,BOOKS_AND_REFERENCE,4.8,445756,16M,"10,000,000+",False,0.0,Everyone,Books & Reference,2018-05-15,2.6.22,4.0 and up
5324,Al'Quran Bahasa Indonesia,BOOKS_AND_REFERENCE,4.6,361780,9.7M,"10,000,000+",False,0.0,Everyone,Books & Reference,2018-05-30,4.1,2.3 and up
5325,Al Quran Al karim,BOOKS_AND_REFERENCE,4.6,41608,49M,"1,000,000+",False,0.0,Everyone,Books & Reference,2017-11-05,1.1.7,2.2 and up
5326,Al jazeera TV,FAMILY,4.6,9952,3.7M,"100,000+",False,0.0,Teen,Entertainment,2016-07-05,1.0.0,4.0.3 and up
5327,Al Jazeera English,NEWS_AND_MAGAZINES,4.1,24456,Varies with device,"1,000,000+",False,0.0,Everyone,News & Magazines,2018-07-24,Varies with device,Varies with device
5328,Al-Muhaffiz,BOOKS_AND_REFERENCE,4.7,2319,27M,"50,000+",False,0.0,Everyone,Books & Reference,2018-04-22,10.10,4.1 and up
5329,Al Quran Audio (Full 30 Juz),FAMILY,4.7,7878,3.6M,"1,000,000+",False,0.0,Everyone,Education,2017-05-29,4.0,2.3 and up
5330,Quran for All (Al-Huda Int.),FAMILY,4.8,6696,5.3M,"100,000+",False,0.0,Everyone,Education,2018-02-07,3.1.0,4.0 and up
5331,AL Voice Recorder,PRODUCTIVITY,3.6,4832,2.4M,"1,000,000+",False,0.0,Everyone,Productivity,2016-11-22,2.1.7.3,3.0 and up
5332,Ayat - Al Quran,FAMILY,4.7,173394,8.5M,"5,000,000+",False,0.0,Everyone,Education,2018-03-13,2.9.1,4.0 and up
5333,Quran Juz-30 - Mahad al Zahra,FAMILY,4.6,2654,6.7M,"100,000+",False,0.0,Everyone,Education,2016-11-02,1.10.0,2.2 and up
5334,Al Quran : EAlim - Translations & MP3 Offline,BOOKS_AND_REFERENCE,4.5,96419,Varies with device,"5,000,000+",False,0.0,Everyone,Books & Reference,2018-05-05,Varies with device,Varies with device
5335,Al Mayadeen,NEWS_AND_MAGAZINES,4.7,13620,9.0M,"500,000+",False,0.0,Everyone,News & Magazines,2018-04-16,2.137,4.1 and up
5336,Al-Quran Al-Muallim,FAMILY,4.5,199,266k,"10,000+",False,0.0,Everyone,Education,2013-09-11,1.0beta,2.2 and up
5337,We're Working Out - Al Kavadlo,HEALTH_AND_FITNESS,4.3,979,Varies with device,"50,000+",False,0.0,Everyone,Health & Fitness,2017-12-24,Varies with device,Varies with device
5338,Al-Quran 30 Juz free copies,BOOKS_AND_REFERENCE,4.5,12322,27M,"500,000+",False,0.0,Everyone,Books & Reference,2016-12-17,3.0,2.3 and up
5339,Koran Read &MP3 30 Juz Offline,BOOKS_AND_REFERENCE,4.8,29551,67M,"1,000,000+",False,0.0,Everyone,Books & Reference,2018-04-06,1.0.7,4.0.3 and up
5340,Al Quran MP3 - Quran Reading®,FAMILY,4.7,47463,22M,"1,000,000+",False,0.0,Everyone,Education,2018-04-24,4.4,4.0.3 and up
5341,Al'Quran Bahasa Indonesia PRO,BOOKS_AND_REFERENCE,4.7,1340,11M,"10,000+",False,4.5,Everyone,Books & Reference,2018-05-16,4.0.5,2.2 and up
5342,Hafizi Quran 15 lines per page,BOOKS_AND_REFERENCE,4.7,55011,68M,"1,000,000+",False,0.0,Everyone,Books & Reference,2017-11-02,1.1.3,4.1 and up
5343,Al-Quran Ahmad Saud Offline,FAMILY,4.7,7116,40M,"100,000+",False,0.0,Everyone,Education,2016-08-09,1.0,2.3.3 and up
5344,12 Step Meditations & Sober Prayers AA NA AL-ANON,LIFESTYLE,4.7,759,15M,"50,000+",False,0.0,Everyone 10+,Lifestyle,2018-01-22,1.4.5,4.1 and up
5345,Quran for Android,BOOKS_AND_REFERENCE,4.7,497826,Varies with device,"10,000,000+",False,0.0,Everyone,Books & Reference,2018-05-30,Varies with device,Varies with device
5346,Al Quran Free - القرآن (Islam),BOOKS_AND_REFERENCE,4.7,1777,23M,"50,000+",False,0.0,Everyone,Books & Reference,2015-02-15,1.1,2.2 and up
5347,Taha Al Junaid Quran Mp3,LIFESTYLE,4.6,518,4.2M,"50,000+",False,0.0,Everyone,Lifestyle,2017-03-25,1.1,2.3.3 and up
5348,Surah Al-Waqiah,BOOKS_AND_REFERENCE,4.7,1201,2.9M,"100,000+",False,0.0,Everyone,Books & Reference,2015-06-24,1.0,2.3.3 and up
5349,"Muslim Pro - Prayer Times, Azan, Quran & Qibla",LIFESTYLE,4.7,1133393,Varies with device,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-07-03,Varies with device,Varies with device
5350,Hisnul Al Muslim - Hisn Invocations & Adhkaar,BOOKS_AND_REFERENCE,4.6,3234,85M,"100,000+",False,0.0,Everyone,Books & Reference,2017-12-26,1.7.22,4.1 and up
5351,I am rich,LIFESTYLE,3.8,3547,1.8M,"100,000+",False,400.0,Everyone,Lifestyle,2018-01-12,2.0,4.0.3 and up
5352,I AM RICH,FAMILY,3.9,1455,1.1M,"10,000+",False,0.0,Everyone,Entertainment,2017-10-11,1.0,2.3 and up
5353,Amazon for Tablets,SHOPPING,4.0,141584,22M,"10,000,000+",False,0.0,Teen,Shopping,2018-07-31,16.14.0.850,4.4 and up
5354,I am Rich Plus,FAMILY,4.0,856,8.7M,"10,000+",False,400.0,Everyone,Entertainment,2018-05-19,3.0,4.4 and up
5355,I am rich VIP,LIFESTYLE,3.8,411,2.6M,"10,000+",False,300.0,Everyone,Lifestyle,2018-07-21,1.1.1,4.3 and up
5356,I Am Rich Premium,FINANCE,4.1,1867,4.7M,"50,000+",False,400.0,Everyone,Finance,2017-11-12,1.6,4.0 and up
5357,I am extremely Rich,LIFESTYLE,2.9,41,2.9M,"1,000+",False,380.0,Everyone,Lifestyle,2018-07-01,1.0,4.0 and up
5358,I am Rich!,FINANCE,3.8,93,22M,"1,000+",False,400.0,Everyone,Finance,2017-12-11,1.0,4.1 and up
5359,I am rich(premium),FINANCE,3.5,472,965k,"5,000+",False,400.0,Everyone,Finance,2017-05-01,3.4,4.4 and up
5360,I am Rich Person,LIFESTYLE,4.2,134,1.8M,"1,000+",False,38.0,Everyone,Lifestyle,2017-07-18,1.0,4.0.3 and up
5361,I am Rich Premium Plus,FINANCE,4.6,459,2.0M,"10,000+",False,19.0,Everyone,Finance,2018-02-17,1.1,4.0.3 and up
5362,I Am Rich Pro,FAMILY,4.4,201,2.7M,"5,000+",False,400.0,Everyone,Entertainment,2017-05-30,1.54,1.6 and up
5363,I Am Innocent,GAME,4.4,208501,56M,"1,000,000+",False,0.0,Teen,Adventure,2018-07-23,2.8.307,4.0.3 and up
5364,I am rich (Most expensive app),FINANCE,4.1,129,2.7M,"1,000+",False,400.0,Teen,Finance,2017-12-06,2,4.0.3 and up
5365,i am rich,BUSINESS,3.9,213,2.9M,"1,000+",False,0.0,Everyone,Business,2018-06-09,1.0,4.0 and up
5366,I Am Rich,FAMILY,3.6,217,4.9M,"10,000+",False,390.0,Everyone,Entertainment,2018-06-22,1.5,4.2 and up
5367,I am Bread,GAME,4.0,630,20M,"10,000+",False,5.0,Everyone,Adventure,2016-10-26,1.6.1,4.4 and up
5368,Where Am I At?,TRAVEL_AND_LOCAL,3.8,39,12M,"10,000+",False,0.0,Everyone,Travel & Local,2016-10-08,1.2,4.1 and up
5369,I am Rich,FINANCE,4.3,180,3.8M,"5,000+",False,400.0,Everyone,Finance,2018-03-22,1.0,4.2 and up
5370,Where Am I? GPS Loc,TRAVEL_AND_LOCAL,4.6,68,4.2M,"10,000+",False,0.0,Everyone,Travel & Local,2017-11-14,5.0,4.0.3 and up
5371,I am Millionaire - Richest guy in the town,LIFESTYLE,3.6,126,1.4M,"5,000+",False,2.5,Everyone,Lifestyle,2018-06-22,8,4.1 and up
5372,Coast To Coast AM Insider,NEWS_AND_MAGAZINES,3.9,4581,21M,"100,000+",False,0.0,Everyone,News & Magazines,2018-01-04,5.0.108,4.4 and up
5373,I AM RICH PRO PLUS,FINANCE,4.0,36,41M,"1,000+",False,400.0,Everyone,Finance,2018-06-25,1.0.2,4.1 and up
5374,Where Am I?,TOOLS,4.2,1313,Varies with device,"100,000+",False,0.0,Everyone,Tools,2014-07-28,Varies with device,Varies with device
5375,I Am Wizard,FAMILY,4.2,1493,57M,"100,000+",False,0.0,Everyone,Strategy,2018-04-01,1.0.9,4.1 and up
5376,What Am I? - Brain Teasers,GAME,4.2,4537,15M,"100,000+",False,0.0,Everyone,Trivia,2017-04-05,2.2,4.0.3 and up
5377,Who am I? (Biblical),GAME,4.5,5849,5.1M,"500,000+",False,0.0,Everyone,Trivia,2017-09-13,1.2.2_comAds,4.0.3 and up
