,App,Category,Rating,Reviews,Size,Installs,Free,Price_dollars,Content Rating,Genres,Last Updated,Current Ver,Android Ver
2170,Hactar Go,FAMILY,4.8,97,3.5M,"1,000+",False,3.0,Everyone,Board;Brain Games,2018-03-30,2.4.15,4.0 and up
2171,All-in-One Mahjong 3,FAMILY,4.4,38,16M,100+,False,1.0,Everyone,Board;Brain Games,2018-06-14,20180609,4.0 and up
2172,World Racers family board game,FAMILY,4.8,4,42M,100+,False,1.0,Everyone,Board;Pretend Play,2015-09-03,1.1,5.1 and up
2173,SweetLand — Family Board Game,FAMILY,4.2,38,47M,"1,000+",False,1.0,Everyone,Casual;Pretend Play,2014-11-14,1.2,2.3.3 and up
2174,Steam: Rails to Riches,FAMILY,4.2,214,67M,"5,000+",False,5.0,Everyone,Board;Brain Games,2017-12-13,3.3.1,4.1 and up
2175,Whoowasit? - Best kids game!,FAMILY,4.0,248,26M,"5,000+",False,3.0,Everyone,Board;Action & Adventure,2018-07-24,1.6,4.1 and up
2176,Lanterns: The Harvest Festival,FAMILY,4.7,185,72M,"1,000+",False,5.0,Everyone,Board;Brain Games,2018-05-01,1.16.5,4.1 and up
2177,Tsuro - The Game of the Path,FAMILY,4.7,2195,37M,"10,000+",False,3.0,Everyone,Board;Brain Games,2016-08-02,1.3.3,2.3 and up
2178,THE aMAZEing Labyrinth,FAMILY,3.9,1615,1.2M,"10,000+",False,5.0,Everyone,Board;Brain Games,2016-02-09,1.0.3,4.0 and up
2179,Chess and Mate,FAMILY,4.5,359,17M,"5,000+",False,5.0,Everyone,Board;Brain Games,2015-08-12,2.0.5,2.3 and up
2180,Kids Balloon Pop Game Free 🎈,FAMILY,4.1,38021,19M,"10,000,000+",False,0.0,Everyone,Casual;Music & Video,2018-07-06,18.2,4.0.3 and up
2181,Sounds for Toddlers FREE,FAMILY,4.4,6190,23M,"1,000,000+",False,0.0,Everyone,Educational;Education,2015-08-24,1.7.1,4.0 and up
2182,Elmo Calls by Sesame Street,FAMILY,3.9,6903,25M,"1,000,000+",False,0.0,Everyone,Educational;Pretend Play,2018-01-31,2.0.7,2.3 and up
2183,Sago Mini Friends,FAMILY,4.4,13155,83M,"1,000,000+",False,0.0,Everyone,Education;Pretend Play,2016-06-16,1.3,4.0.3 and up
2184,Papumba Academy - Fun Learning For Kids,FAMILY,4.4,496,94M,"100,000+",False,0.0,Everyone,Education;Education,2018-07-11,1.0,4.2 and up
2185,Tee and Mo Bath Time Free,FAMILY,3.6,418,97M,"100,000+",False,0.0,Everyone,Educational;Education,2016-11-07,1.0.3,4.0.3 and up
2186,Bita and the Animals - Pelos Ares,FAMILY,4.4,1160,37M,"100,000+",False,0.0,Everyone,Education;Music & Video,2013-05-22,1.0,2.2 and up
2187,TO-FU Oh!SUSHI,FAMILY,4.1,59917,92M,"5,000,000+",False,0.0,Everyone,Education;Pretend Play,2018-07-31,2.3,4.4 and up
2188,DreamWorks Friends,FAMILY,3.6,1042,48M,"100,000+",False,0.0,Everyone,Role Playing;Pretend Play,2017-08-04,2.5,4.3 and up
2189,Avokiddo Emotions,FAMILY,4.6,73,12M,"1,000+",False,3.0,Everyone,Education;Pretend Play,2018-05-21,1.7.0,4.0.3 and up
2190,Nighty Night Circus,FAMILY,4.3,382,15M,"10,000+",False,3.0,Everyone,Education;Action & Adventure,2017-03-07,2.6,2.3 and up
2191,Sago Mini Babies,FAMILY,4.5,253,83M,"10,000+",False,4.0,Everyone,Education;Pretend Play,2016-10-28,1.1,4.0.3 and up
2192,Dr. Panda & Toto's Treehouse,FAMILY,4.4,3396,9.5M,"50,000+",False,4.0,Everyone,Casual;Pretend Play,2014-12-09,1.8,4.0 and up
2193,Kids Balloon Pop Game Free 🎈,FAMILY,4.1,38021,19M,"10,000,000+",False,0.0,Everyone,Casual;Music & Video,2018-07-06,18.2,4.0.3 and up
2194,Sounds for Toddlers FREE,FAMILY,4.4,6190,23M,"1,000,000+",False,0.0,Everyone,Educational;Education,2015-08-24,1.7.1,4.0 and up
2195,Elmo Calls by Sesame Street,FAMILY,3.9,6903,25M,"1,000,000+",False,0.0,Everyone,Educational;Pretend Play,2018-01-31,2.0.7,2.3 and up
2196,Sago Mini Friends,FAMILY,4.4,13155,83M,"1,000,000+",False,0.0,Everyone,Education;Pretend Play,2016-06-16,1.3,4.0.3 and up
2197,Papumba Academy - Fun Learning For Kids,FAMILY,4.4,496,94M,"100,000+",False,0.0,Everyone,Education;Education,2018-07-11,1.0,4.2 and up
2198,Tee and Mo Bath Time Free,FAMILY,3.6,418,97M,"100,000+",False,0.0,Everyone,Educational;Education,2016-11-07,1.0.3,4.0.3 and up
2199,Bita and the Animals - Pelos Ares,FAMILY,4.4,1160,37M,"100,000+",False,0.0,Everyone,Education;Music & Video,2013-05-22,1.0,2.2 and up
2200,TO-FU Oh!SUSHI,FAMILY,4.1,59917,92M,"5,000,000+",False,0.0,Everyone,Education;Pretend Play,2018-07-31,2.3,4.4 and up
2201,DreamWorks Friends,FAMILY,3.6,1042,48M,"100,000+",False,0.0,Everyone,Role Playing;Pretend Play,2017-08-04,2.5,4.3 and up
2202,Avokiddo Emotions,FAMILY,4.6,73,12M,"1,000+",False,3.0,Everyone,Education;Pretend Play,2018-05-21,1.7.0,4.0.3 and up
2203,Nighty Night Circus,FAMILY,4.3,382,15M,"10,000+",False,3.0,Everyone,Education;Action & Adventure,2017-03-07,2.6,2.3 and up
2204,Sago Mini Babies,FAMILY,4.5,253,83M,"10,000+",False,4.0,Everyone,Education;Pretend Play,2016-10-28,1.1,4.0.3 and up
2205,Dr. Panda & Toto's Treehouse,FAMILY,4.4,3396,9.5M,"50,000+",False,4.0,Everyone,Casual;Pretend Play,2014-12-09,1.8,4.0 and up
2206,ROBLOX,FAMILY,4.5,4450890,67M,"100,000,000+",False,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up
2207,PlayKids - Educational cartoons and games for kids,FAMILY,4.1,182173,Varies with device,"10,000,000+",False,0.0,Everyone,Entertainment;Music & Video,2018-07-30,Varies with device,Varies with device
2208,YouTube Kids,FAMILY,4.5,470713,Varies with device,"50,000,000+",False,0.0,Everyone,Entertainment;Music & Video,2018-08-03,3.43.3,4.1 and up
2209,Fun Kid Racing - Motocross,FAMILY,4.1,59729,Varies with device,"10,000,000+",False,0.0,Everyone,Racing;Action & Adventure,2018-06-27,3.46,4.2 and up
2210,Barbie Life™,FAMILY,3.9,133117,63M,"5,000,000+",False,0.0,Everyone,Casual;Pretend Play,2018-07-12,2.6,4.1 and up
2211,Baby Panda Care,FAMILY,4.2,108795,49M,"10,000,000+",False,0.0,Everyone,Educational;Pretend Play,2018-06-15,8.25.10.00,4.0.3 and up
2212,Palace Pets in Whisker Haven,FAMILY,4.1,47213,14M,"5,000,000+",False,0.0,Everyone,Entertainment;Pretend Play,2017-12-09,1.8,4.2 and up
2213,Sweet Baby Girl - Dream House and Play Time,FAMILY,3.9,95537,58M,"10,000,000+",False,0.0,Everyone,Educational;Education,2018-07-13,2.2.54,4.4 and up
2214,Monster High™,FAMILY,4.1,66660,22M,"5,000,000+",False,0.0,Everyone,Casual;Pretend Play,2018-02-02,5.2,4.1 and up
2215,Hello Kitty Lunchbox,FAMILY,4.2,51838,15M,"5,000,000+",False,0.0,Everyone,Casual;Creativity,2017-11-21,1.6,4.1 and up
2216,Duolingo: Learn Languages Free,FAMILY,4.7,6294397,Varies with device,"100,000,000+",False,0.0,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device
2217,Sweet Baby Girl Newborn Baby,FAMILY,3.8,36028,50M,"5,000,000+",False,0.0,Everyone,Educational;Education,2018-07-02,1.3.51,4.4 and up
2218,COOKING MAMA Let's Cook!,FAMILY,4.3,528745,59M,"10,000,000+",False,0.0,Everyone,Educational;Pretend Play,2018-07-26,1.38.0,4.1 and up
2219,Shopkins World!,FAMILY,4.3,169609,34M,"10,000,000+",False,0.0,Everyone,Arcade;Action & Adventure,2018-06-13,3.6.1,4.1 and up
2220,DisneyNOW – TV Shows & Games,FAMILY,4.3,82471,Varies with device,"5,000,000+",False,0.0,Everyone,Entertainment;Music & Video,2018-07-05,Varies with device,4.4 and up
2221,Ever After High™ Charmed Style,FAMILY,3.9,44062,54M,"1,000,000+",False,0.0,Everyone,Casual;Pretend Play,2016-12-30,1.3,4.0.3 and up
2222,Equestria Girls,FAMILY,4.3,392596,53M,"10,000,000+",False,0.0,Everyone,Role Playing;Action & Adventure,2016-07-22,37893,4.0 and up
2223,Fun Kid Racing,FAMILY,4.0,79667,Varies with device,"10,000,000+",False,0.0,Everyone,Racing;Action & Adventure,2018-08-03,3.52,4.2 and up
2224,Learn to Read with Tommy Turtle,FAMILY,4.0,20763,Varies with device,"5,000,000+",False,0.0,Everyone,Educational;Education,2018-03-06,3.6.17,2.3 and up
2225,Frozen Free Fall,FAMILY,4.3,1574204,37M,"50,000,000+",False,0.0,Everyone,Puzzle;Action & Adventure,2018-07-27,6.7.0,4.2 and up
2226,Nick,FAMILY,4.2,123322,25M,"10,000,000+",False,0.0,Everyone 10+,Entertainment;Music & Video,2018-01-24,2.0.8,4.4 and up
2227,Thomas & Friends: Race On!,FAMILY,4.1,29319,26M,"5,000,000+",False,0.0,Everyone,Casual;Action & Adventure,2018-05-18,2.4,4.4 and up
2228,Mad Libs,FAMILY,4.0,8126,61M,"1,000,000+",False,0.0,Everyone,Entertainment;Brain Games,2018-07-31,1.1.1,6.0 and up
2229,Inside Out Thought Bubbles,FAMILY,4.4,623398,58M,"10,000,000+",False,0.0,Everyone,Puzzle;Brain Games,2017-08-31,1.22.0,4.0.3 and up
2230,ABCmouse.com,FAMILY,4.3,50887,91M,"5,000,000+",False,0.0,Everyone,Education;Education,2018-07-03,7.2.0,4.4 and up
2231,My Little Pony Celebration,FAMILY,4.3,63160,17M,"1,000,000+",False,0.0,Everyone,Simulation;Pretend Play,2016-07-22,1.0.0,2.3 and up
2232,Sago Mini Friends,FAMILY,4.4,13155,83M,"1,000,000+",False,0.0,Everyone,Education;Pretend Play,2016-06-16,1.3,4.0.3 and up
2233,Thomas & Friends: Delivery,FAMILY,4.2,28737,17M,"1,000,000+",False,0.0,Everyone,Casual;Action & Adventure,2016-02-05,1.0,2.3 and up
2234,School of Dragons,FAMILY,4.1,530792,Varies with device,"10,000,000+",False,0.0,Everyone,Role Playing;Action & Adventure,2018-05-30,Varies with device,Varies with device
2235,Nasty Goats,FAMILY,4.3,45579,64M,"1,000,000+",False,0.0,Everyone,Arcade;Action & Adventure,2016-04-14,1.1.0,4.0 and up
2236,Starfall Free & Member,FAMILY,4.2,19720,41M,"1,000,000+",False,0.0,Everyone,Education;Education,2017-11-07,1.35.23,4.0 and up
2237,Animal Jam - Play Wild!,FAMILY,4.6,361970,58M,"5,000,000+",False,0.0,Everyone,Casual;Pretend Play,2018-08-02,28.0.14,4.1 and up
2238,Video Editor,FAMILY,4.1,159619,23M,"5,000,000+",False,0.0,Everyone,Video Players & Editors;Creativity,2018-07-17,6.14.091,4.3 and up
2239,Real Racing 3,FAMILY,4.5,354384,71M,"10,000,000+",False,0.0,Everyone,Racing;Action & Adventure,2018-07-02,6.4.0,4.1 and up
2240,Peak – Brain Games & Training,FAMILY,4.4,272321,Varies with device,"10,000,000+",False,0.0,Everyone,Education;Brain Games,2018-08-03,3.14.15,5.0 and up
2241,Minecraft,FAMILY,4.5,2376564,Varies with device,"10,000,000+",False,7.0,Everyone 10+,Arcade;Action & Adventure,2018-07-24,1.5.2.1,Varies with device
2242,Card Wars - Adventure Time,FAMILY,4.3,129603,23M,"1,000,000+",False,3.0,Everyone 10+,Card;Action & Adventure,2016-02-11,1.11.0,2.3.3 and up
2243,Monash Uni Low FODMAP Diet,MEDICAL,4.2,1135,12M,"100,000+",False,9.0,Everyone,Medical,2018-07-16,2.0.7,4.0 and up
2244,iBP Blood Pressure,MEDICAL,4.4,578,704k,"10,000+",False,1.0,Everyone,Medical,2014-11-30,7.0.1,2.2 and up
2245,Pedi STAT,MEDICAL,4.6,129,2.9M,"10,000+",False,5.5,Everyone,Medical,2018-04-06,3.0.1.0,4.1 and up
2246,ASCCP Mobile,MEDICAL,4.5,63,25M,"10,000+",False,10.0,Everyone,Medical,2016-10-03,2.1.1,2.2 and up
2247,Journal Club: Medicine,MEDICAL,4.8,216,Varies with device,"10,000+",False,7.0,Everyone,Medical,2017-06-17,Varies with device,Varies with device
2248,Paramedic Protocol Provider,MEDICAL,4.5,171,20M,"10,000+",False,10.0,Everyone 10+,Medical,2017-09-21,1.8.3,4.1 and up
2249,MommyMeds,MEDICAL,3.2,45,21M,"5,000+",False,4.0,Everyone,Medical,2017-11-15,2.0.1,6.0 and up
2250,Medical ID - In Case of Emergency (ICE),MEDICAL,4.6,717,5.4M,"5,000+",False,6.0,Everyone,Medical,2018-05-31,6.5.0,5.0 and up
2251,Human Anatomy Atlas 2018: Complete 3D Human Body,MEDICAL,4.5,2921,25M,"100,000+",False,25.0,Everyone,Medical,2018-05-25,2018.5.47,5.0 and up
2252,Essential Anatomy 3,MEDICAL,4.1,1533,42M,"50,000+",False,12.0,Mature 17+,Medical,2014-08-07,1.1.3,4.0.3 and up
2253,Vargo Anesthesia Mega App,MEDICAL,4.6,92,32M,"1,000+",False,80.0,Everyone,Medical,2018-06-18,19.0,4.0.3 and up
2254,EMT Review Plus,MEDICAL,4.5,199,1.8M,"10,000+",False,12.0,Everyone,Medical,2018-06-27,3.0.5,4.4W and up
2255,Muscle Trigger Point Anatomy,MEDICAL,4.4,1361,33M,"50,000+",False,3.0,Everyone,Medical,2018-07-17,2.4.4,4.0.3 and up
2256,2017 EMRA Antibiotic Guide,MEDICAL,4.4,12,3.8M,"1,000+",False,17.0,Everyone,Medical,2017-01-27,1.0.5,4.0.3 and up
2257,ASRA Coags,MEDICAL,4.4,15,5.8M,"1,000+",False,4.0,Everyone,Medical,2018-08-01,2.1,4.1 and up
2258,IBM Micromedex Drug Info,MEDICAL,3.8,206,9.5M,"10,000+",False,3.0,Everyone,Medical,2018-04-25,1.17.0,4.0 and up
2259,Diabetes & Diet Tracker,MEDICAL,4.6,395,19M,"1,000+",False,10.0,Everyone,Medical,2018-07-16,6.5.1,5.0 and up
2260,VeinSeek,MEDICAL,2.5,79,Varies with device,"1,000+",False,4.0,Everyone,Medical,2017-12-06,Varies with device,Varies with device
2261,Block Buddy,MEDICAL,4.0,15,5.0M,"1,000+",False,15.0,Everyone,Medical,2018-08-01,7.6.14,4.0 and up
2262,Super Hearing Secret Voices Recorder PRO,MEDICAL,5.0,3,23M,100+,False,3.0,Everyone,Medical,2018-04-20,1.0,4.1 and up
2263,EMT Study - NREMT Test Prep,MEDICAL,4.3,35,862k,"5,000+",False,4.0,Everyone,Medical,2014-12-03,1.1,4.0.3 and up
2264,Calcium Pro,MEDICAL,3.4,77,9.9M,"5,000+",False,3.0,Everyone,Medical,2017-04-18,1.6.2,4.0.3 and up
2265,Arrhythmias and Dysrhythmias,MEDICAL,,3,24M,500+,False,1.0,Everyone,Medical,2016-01-24,1.0,4.2 and up
2266,EMT PASS,MEDICAL,3.4,51,2.4M,"1,000+",False,30.0,Everyone,Medical,2014-10-22,2.0.2,4.0 and up
2267,Pocket Lab Values,MEDICAL,4.3,214,899k,"10,000+",False,3.0,Everyone,Medical,2012-11-22,2.5,2.1 and up
2268,Medical terms (OFFLINE),MEDICAL,4.4,104,38M,"1,000+",False,3.0,Teen,Medical,2018-05-24,3.2.0,4.1 and up
2269,"Cardiac diagnosis (heart rate, arrhythmia)",MEDICAL,4.4,8,6.5M,100+,False,13.0,Everyone,Medical,2018-07-25,7,3.0 and up
2270,ERres- Emergency Medicine,MEDICAL,4.2,45,14M,"1,000+",False,5.0,Everyone,Medical,2015-08-18,6.0,4.0 and up
2271,FHR 5-Tier 2.0,MEDICAL,5.0,2,1.2M,500+,False,3.0,Everyone,Medical,2015-12-16,1.0,4.0 and up
2272,AnatomyMapp,MEDICAL,4.1,80,48M,"5,000+",False,15.0,Everyone,Medical,2013-11-05,1.0,3.0 and up
2273,OptoDrum,MEDICAL,3.9,10,378k,"1,000+",False,6.0,Everyone,Medical,2015-05-26,1.0,3.0 and up
2274,"Migraine, Headache Diary HeadApp Pro",MEDICAL,4.6,156,22M,500+,False,3.5,Everyone,Medical,2018-03-14,1.10.0.user.pro.release,4.4 and up
2275,Blood Pressure Companion,MEDICAL,4.2,178,4.8M,"1,000+",False,1.0,Everyone,Medical,2018-07-22,4.1.5 (Steglitz),4.1 and up
2276,Visual Anatomy 2,MEDICAL,4.4,576,Varies with device,"5,000+",False,2.5,Everyone,Medical,2017-08-05,Varies with device,Varies with device
2277,"Muscle Premium - Human Anatomy, Kinesiology, Bones",MEDICAL,4.2,168,25M,"10,000+",False,25.0,Everyone,Medical,2017-08-11,7.1.17,4.4 and up
2278,CCHT PREP,MEDICAL,3.6,25,266k,"1,000+",False,11.0,Everyone,Medical,2016-12-08,1.2,2.1 and up
2279,Paramedic Meds,MEDICAL,4.5,163,375k,"10,000+",False,2.0,Everyone,Medical,2015-08-03,3.4.3,1.6 and up
2280,Advanced Comprehension Therapy,MEDICAL,,3,62M,100+,False,25.0,Everyone,Medical,2017-10-05,1.2,4.0.3 and up
2281,OmniMedix Medical Calculator,MEDICAL,4.7,25,1.2M,"1,000+",False,5.0,Everyone,Medical,2016-06-11,3.1.6,3.0 and up
2282,Breathing Zone,MEDICAL,4.6,319,Varies with device,"5,000+",False,4.0,Everyone,Medical,2018-03-06,Varies with device,Varies with device
2283,Lab Values + Medical Reference,MEDICAL,4.5,133,2.8M,"10,000+",False,3.0,Everyone,Medical,2014-08-02,3.0,2.3 and up
2284,Recognise Foot,MEDICAL,4.2,9,95M,"1,000+",False,7.5,Everyone,Medical,2017-09-14,1.0.3,4.1 and up
2285,Anti Mosquito simulation,MEDICAL,4.2,74,2.6M,"1,000+",False,1.5,Everyone,Medical,2014-09-06,1.0,2.3.3 and up
2286,Pain Tracker & Diary,MEDICAL,4.3,3,4.6M,100+,False,3.0,Everyone,Medical,2018-01-02,1.50,4.1 and up
2287,Menstrual Calendar Premium,MEDICAL,4.4,4207,Varies with device,"50,000+",False,4.0,Everyone,Medical,2013-07-26,Varies with device,Varies with device
2288,Whist - Tinnitus Relief,MEDICAL,4.1,12,5.1M,"1,000+",False,2.0,Everyone,Medical,2017-03-02,1.2,4.1 and up
2289,Critical Care Paramedic Review,MEDICAL,4.4,17,1.8M,"1,000+",False,10.0,Everyone 10+,Medical,2018-05-14,2.0.5,4.4W and up
2290,With Helper Pro Pill Reminder,MEDICAL,4.6,358,Varies with device,"5,000+",False,4.0,Everyone,Medical,2017-10-25,Varies with device,Varies with device
2291,Manage My Pain Pro,MEDICAL,4.4,726,Varies with device,"5,000+",False,4.0,Everyone,Medical,2018-03-05,Varies with device,Varies with device
2292,"End Anxiety Pro - Stress, Panic Attack Help",MEDICAL,4.2,33,53M,"1,000+",False,4.0,Everyone,Medical,2018-05-08,2.29,4.2 and up
2293,Acupuncture Assistant,MEDICAL,4.5,492,39M,"10,000+",False,8.0,Everyone,Medical,2018-04-13,4.4.5,4.1 and up
2294,Number Therapy,MEDICAL,,0,5.3M,50+,False,15.0,Everyone,Medical,2017-10-03,1.0,4.0.3 and up
2295,InfantRisk Center HCP,MEDICAL,2.6,41,14M,"1,000+",False,10.0,Everyone,Medical,2015-05-06,1.3.4,2.3.3 and up
2296,EMT Tutor NREMT-B Study Guide,MEDICAL,4.6,625,8.4M,"10,000+",False,4.0,Everyone,Medical,2017-01-08,2.1,2.1 and up
2297,Hospitalist Handbook,MEDICAL,4.8,12,18M,"1,000+",False,20.0,Everyone,Medical,2017-06-05,6.0.4,4.1 and up
2298,PTA Content Master,MEDICAL,4.2,64,41M,"1,000+",False,30.0,Everyone,Medical,2015-12-22,2.1,2.2 and up
2299,Navi Radiography Pro,MEDICAL,4.7,11,100M,500+,False,16.0,Everyone,Medical,2018-01-14,1.2.0,4.0.3 and up
2300,Nursing Care Plan NANDA Tables,MEDICAL,3.0,4,3.4M,500+,False,1.0,Everyone,Medical,2017-05-09,1.0,2.3.3 and up
2301,A Manual of Acupuncture,MEDICAL,3.5,214,68M,"1,000+",False,34.0,Everyone,Medical,2017-10-02,2.1.35,4.0 and up
2302,palmPEDi: Pediatric Tape,MEDICAL,4.6,66,2.6M,"5,000+",False,1.0,Everyone,Medical,2013-12-02,4.1,3.2 and up
2303,GoodRx Drug Prices and Coupons,MEDICAL,4.8,59158,11M,"1,000,000+",False,0.0,Everyone,Medical,2018-07-26,5.4.8,4.1 and up
2304,MyChart,MEDICAL,4.2,19473,Varies with device,"1,000,000+",False,0.0,Everyone,Medical,2018-07-24,Varies with device,Varies with device
2305,FollowMyHealth®,MEDICAL,4.6,73118,37M,"1,000,000+",False,0.0,Everyone,Medical,2018-05-10,3.3,4.4 and up
2306,CareZone,MEDICAL,4.4,27524,Varies with device,"1,000,000+",False,0.0,Everyone,Medical,2018-07-30,Varies with device,Varies with device
2307,Ovia Pregnancy Tracker & Baby Countdown Calendar,MEDICAL,4.8,102858,9.8M,"1,000,000+",False,0.0,Everyone,Medical,2018-08-03,2.2.4,4.3 and up
2308,Teladoc Member,MEDICAL,4.0,2094,23M,"500,000+",False,0.0,Everyone,Medical,2018-07-26,3.19,4.3 and up
2309,myAir™ for Air10™ by ResMed,MEDICAL,3.7,236,18M,"50,000+",False,0.0,Everyone,Medical,2018-07-25,1.1.0.0.1487,5.0 and up
2310,Blood Pressure,MEDICAL,4.2,33033,7.4M,"5,000,000+",False,0.0,Everyone,Medical,2018-07-24,3.27.3,4.1 and up
2311,Pregnancy Week By Week,MEDICAL,4.8,78825,11M,"1,000,000+",False,0.0,Everyone,Medical,2018-08-02,1.2.16,4.1 and up
2312,Doctor On Demand,MEDICAL,4.7,18674,Varies with device,"1,000,000+",False,0.0,Everyone,Medical,2018-07-27,3.25.0,4.4 and up
2313,BioLife Plasma Services,MEDICAL,3.5,250,23M,"100,000+",False,0.0,Everyone,Medical,2018-07-09,1.2.0,4.4 and up
2314,OneTouch Reveal,MEDICAL,3.9,6266,34M,"500,000+",False,0.0,Everyone,Medical,2018-05-22,3.5,5.1 and up
2315,To,MEDICAL,4.2,22,15M,"10,000+",False,0.0,Everyone,Medical,2018-05-30,Varies with device,Varies with device
2316,Ovia Fertility Tracker & Ovulation Calculator,MEDICAL,4.8,53743,13M,"1,000,000+",False,0.0,Everyone,Medical,2018-07-27,Varies with device,4.3 and up
2317,Anthem Anywhere,MEDICAL,2.7,2657,24M,"500,000+",False,0.0,Everyone,Medical,2018-07-27,8.0.226,4.4 and up
2318,Blood Donor,MEDICAL,4.2,4476,20M,"500,000+",False,0.0,Everyone,Medical,2018-07-31,1.6.2,4.1 and up
2319,My Calendar - Period Tracker,MEDICAL,4.7,156410,14M,"5,000,000+",False,0.0,Everyone,Medical,2018-08-03,5.9.6,4.1 and up
2320,Youper - AI Therapy,MEDICAL,4.6,2006,69M,"50,000+",False,0.0,Everyone,Medical,2018-08-03,6.02.000,6.0 and up
2321,Zocdoc: Find Doctors & Book Appointments,MEDICAL,4.5,6099,38M,"500,000+",False,0.0,Everyone,Medical,2018-07-31,3.18.2,4.3 and up
2322,1800 Contacts - Lens Store,MEDICAL,4.7,23160,26M,"1,000,000+",False,0.0,Everyone,Medical,2018-07-27,7.4.1,5.0 and up
2323,Blood Pressure Log - MyDiary,MEDICAL,4.7,8348,2.6M,"500,000+",False,0.0,Everyone,Medical,2018-04-13,1.4.6,4.0 and up
2324,PulsePoint Respond,MEDICAL,4.5,7837,21M,"100,000+",False,0.0,Everyone,Medical,2018-07-31,2.4,4.1 and up
2325,Ovia Parenting & Baby Development Tracker,MEDICAL,4.7,6185,38M,"100,000+",False,0.0,Everyone,Medical,2018-08-03,1.2.0,4.3 and up
2326,MyQuest for Patients,MEDICAL,4.0,3803,16M,"100,000+",False,0.0,Everyone,Medical,2018-03-13,2.17,4.0 and up
2327,OptumRx,MEDICAL,3.4,1838,21M,"100,000+",False,0.0,Everyone,Medical,2018-07-02,2.11.0,4.0.3 and up
2328,CVS Caremark,MEDICAL,3.5,3707,10M,"500,000+",False,0.0,Everyone,Medical,2018-07-28,4.36,4.4 and up
2329,fred's Pharmacy,MEDICAL,3.0,315,22M,"100,000+",False,0.0,Everyone,Medical,2017-10-10,1.0.02,4.0 and up
2330,Ada - Your Health Guide,MEDICAL,4.7,87418,14M,"1,000,000+",False,0.0,Everyone,Medical,2018-07-16,2.25.0,4.4 and up
2331,mySugr: the blood sugar tracker made just for you,MEDICAL,4.6,21189,36M,"1,000,000+",False,0.0,Everyone,Medical,2018-08-06,3.52.1,5.0 and up
2332,ClearCareGo Caregiver,MEDICAL,4.2,1746,16M,"50,000+",False,0.0,Everyone,Medical,2018-07-25,2.1.3,4.1 and up
2333,Pregnancy Calculator and Tracker app,MEDICAL,4.8,69126,61M,"1,000,000+",False,0.0,Everyone,Medical,2018-06-01,2.6.1,4.1 and up
2334,All Mental disorders,MEDICAL,4.5,453,11M,"100,000+",False,0.0,Everyone,Medical,2017-07-07,1.1,4.0.3 and up
2335,DreamMapper,MEDICAL,4.2,10710,8.5M,"100,000+",False,0.0,Everyone,Medical,2018-07-03,2.15,5.0 and up
2336,ScriptSave WellRx Rx Discounts,MEDICAL,3.8,700,37M,"100,000+",False,0.0,Everyone,Medical,2018-06-21,3.3.0,4.4 and up
2337,Delta Dental,MEDICAL,3.0,914,Varies with device,"100,000+",False,0.0,Everyone,Medical,2018-07-17,4.6.0,5.0 and up
2338,Drugs.com Medication Guide,MEDICAL,4.4,15875,Varies with device,"1,000,000+",False,0.0,Everyone,Medical,2018-05-22,Varies with device,4.4 and up
2339,MoodSpace,MEDICAL,4.5,503,22M,"50,000+",False,0.0,Everyone,Medical,2018-06-10,3.2.4,5.0 and up
2340,Pill Identifier and Drug list,MEDICAL,4.0,488,17M,"100,000+",False,0.0,Everyone,Medical,2018-08-01,3.8,4.1 and up
2341,HealtheLife,MEDICAL,3.6,190,7.7M,"100,000+",False,0.0,Everyone,Medical,2018-01-02,2.4.0,4.4 and up
2342,SonicCloud: Hearing App,MEDICAL,4.4,15,39M,"1,000+",False,0.0,Everyone,Medical,2018-07-19,1.16.0,4.1 and up
2343,Migraine Buddy - The Migraine and Headache tracker,MEDICAL,4.7,26862,30M,"500,000+",False,0.0,Everyone,Medical,2018-06-25,25.3.1,4.0.3 and up
2344,Period Tracker,MEDICAL,4.9,100082,3.7M,"1,000,000+",False,0.0,Everyone,Medical,2018-07-09,1.2.2,4.1 and up
2345,LabCorp | Patient,MEDICAL,3.6,27,28M,"10,000+",False,0.0,Everyone,Medical,2018-04-19,1.0.0,4.1 and up
2346,Anatomy Learning - 3D Atlas,MEDICAL,4.5,72167,16M,"1,000,000+",False,0.0,Everyone,Medical,2018-07-18,2.0,4.1 and up
2347,Super Hearing Super Ear Amplifier,MEDICAL,4.1,21,20M,"1,000+",False,0.0,Everyone,Medical,2018-06-11,1.1,4.1 and up
2348,Moodpath - Depression & Anxiety Test,MEDICAL,4.6,6035,8.9M,"100,000+",False,0.0,Everyone,Medical,2018-07-05,1.2.0,4.4 and up
2349,Teach Me Anatomy,MEDICAL,4.7,9945,97M,"500,000+",False,0.0,Everyone,Medical,2018-07-05,5.11,4.1 and up
2350,Baritastic - Bariatric Tracker,MEDICAL,4.7,4318,12M,"100,000+",False,0.0,Everyone,Medical,2018-07-26,1.3.185,4.1 and up
2351,Brilliant Distinctions®,MEDICAL,2.8,78,72M,"50,000+",False,0.0,Everyone,Medical,2018-06-27,2.2.12,4.4 and up
