,App,Category,Rating,Reviews,Size,Installs,Free,Price_dollars,Content Rating,Genres,Last Updated,Current Ver,Android Ver
10194,Soccer 2018,SPORTS,3.5,172373,47M,"10,000,000+",False,0.0,Everyone,Sports,2018-07-12,1.3,4.3 and up
10195,Flash Light on Call & SMS,TOOLS,4.1,25438,3.2M,"1,000,000+",False,0.0,Everyone,Tools,2018-04-24,1.2.3,4.0.3 and up
10196,Fart sound pranks,FAMILY,3.8,283823,Varies with device,"50,000,000+",False,0.0,Everyone 10+,Casual,2016-11-23,Varies with device,Varies with device
10197,Facebook Creator,SOCIAL,4.2,3895,Varies with device,"1,000,000+",False,0.0,Teen,Social,2018-06-27,176.0.0.29.0,4.4 and up
10198,Swift for Facebook Lite,SOCIAL,4.3,9562,5.8M,"500,000+",False,0.0,Teen,Social,2018-05-31,4.1.0,Varies with device
10199,Friendly for Facebook,SOCIAL,4.5,42621,23M,"1,000,000+",False,0.0,Teen,Social,2018-08-07,2.1.05,4.4 and up
10200,Facebook Pages Manager,BUSINESS,4.0,1279800,Varies with device,"50,000,000+",False,0.0,Everyone,Business,2018-08-06,Varies with device,Varies with device
10201,Mini for fb lite,TOOLS,4.0,710,1.1M,"100,000+",False,0.0,Everyone,Tools,2018-05-24,1.0,2.3 and up
10202,Faster for Facebook Lite,SOCIAL,4.3,24456,4.6M,"1,000,000+",False,0.0,Teen,Social,2018-05-29,4.7,4.1 and up
10203,Facebook Ads Manager,BUSINESS,4.1,19051,Varies with device,"1,000,000+",False,0.0,Everyone,Business,2018-08-01,99.0.0.35.75,4.1 and up
10204,Who Viewed My FB Profile,FAMILY,3.4,121,6.3M,"10,000+",False,0.0,Everyone,Entertainment,2017-12-26,2.0,4.0.3 and up
10205,Puffin for Facebook,SOCIAL,4.0,10743,Varies with device,"500,000+",False,0.0,Teen,Social,2017-12-28,7.0.4.17908,4.1 and up
10206,Lite for Facebook Messenger,COMMUNICATION,4.3,76498,4.3M,"1,000,000+",False,0.0,Teen,Communication,2018-06-20,6.3.2,Varies with device
10207,Profile Tracker - Who Viewed My Facebook Profile,SOCIAL,4.7,37090,4.8M,"500,000+",False,0.0,Teen,Social,2018-08-01,5.4,4.1 and up
10208,Who viewed my fb profile pro★★,FAMILY,4.5,6396,4.2M,"100,000+",False,0.0,Everyone,Entertainment,2017-08-17,24.4,4.1 and up
10209,Video Downloader For FB: Save FB Videos 2018,TOOLS,4.3,434,3.6M,"50,000+",False,0.0,Everyone,Tools,2018-08-08,1.1.9,4.0.3 and up
10210,Pink Color for Facebook,SOCIAL,4.1,5285,4.0M,"500,000+",False,0.0,Everyone,Social,2018-07-01,2.0.5,4.1 and up
10211,Messenger,SOCIAL,4.1,68025,3.9M,"10,000,000+",False,0.0,Everyone,Social,2018-04-16,1.0,4.1 and up
10212,"Stickers for Imo, fb, whatsapp",SOCIAL,4.4,214,8.7M,"10,000+",False,0.0,Teen,Social,2016-10-23,1.0.0.2,2.3 and up
10213,Who Viewed My Facebook Profile - Stalkers Visitors,SOCIAL,4.6,273244,9.9M,"5,000,000+",False,0.0,Everyone,Social,2018-06-24,4.1.1,4.0.3 and up
10214,Downloader plus for FB,SOCIAL,,4,5.1M,500+,False,0.0,Everyone,Social,2017-12-23,1.3,4.2 and up
10215,Cover Camera for FB,PHOTOGRAPHY,3.8,742,1.8M,"100,000+",False,0.0,Everyone,Photography,2014-03-09,3.0.0,2.2 and up
10216,MB Notifications for FB (Free),SOCIAL,3.9,3047,1.5M,"100,000+",False,0.0,Teen,Social,2015-04-29,1.17.0,2.3 and up
10217,MultiMessage for FB Messenger,PRODUCTIVITY,4.2,182,7.0M,"50,000+",False,0.0,Everyone,Productivity,2018-04-28,1.0.1,4.2 and up
10218,Messenger Kids – Safer Messaging and Video Chat,FAMILY,4.2,3478,Varies with device,"500,000+",False,0.0,Everyone,Communication;Creativity,2018-08-06,33.0.0.22.76,4.4 and up
10219,FB Live,BUSINESS,3.7,27,18M,"5,000+",False,0.0,Everyone,Business,2018-05-17,1.2.0,5.0 and up
10220,Phoenix - Facebook & Messenger,SOCIAL,4.3,9606,3.4M,"100,000+",False,0.0,Teen,Social,2018-07-18,2.2.0717,5.0 and up
10221,Faster Social for Facebook,SOCIAL,4.2,1236,3.3M,"100,000+",False,0.0,Teen,Social,2018-08-02,1.8,4.3 and up
10222,Check Your Visitors on FB ?,SOCIAL,3.6,40,1.5M,"5,000+",False,0.0,Everyone,Social,2017-02-17,4.4,4.2 and up
10223,Videos downloader for Facebook:fast fb video saver,VIDEO_PLAYERS,4.3,20,5.1M,"5,000+",False,0.0,Everyone,Video Players & Editors,2018-04-27,1.0.0,4.0.3 and up
10224,Stickers for Facebook,SOCIAL,4.3,11066,10M,"1,000,000+",False,0.0,Everyone,Social,2018-03-13,1.4,4.4 and up
10225,Video Download For FB,TOOLS,4.3,444,1.6M,"100,000+",False,0.0,Everyone,Tools,2017-07-14,1.0,3.0 and up
10226,Video Downloader for FB : Video Download with Link,VIDEO_PLAYERS,4.5,1060,3.2M,"100,000+",False,0.0,Everyone,Video Players & Editors,2017-12-20,2.1,4.0 and up
10227,Video Downloader for FB,TOOLS,4.3,53,3.0M,"5,000+",False,0.0,Everyone,Tools,2018-08-01,1.0.1,4.0.3 and up
10228,FB Photographie,PHOTOGRAPHY,4.7,37,10M,"1,000+",False,0.0,Everyone,Photography,2016-05-22,2.0,4.0 and up
10229,Lite Messenger for Facebook Lite,SOCIAL,3.8,108,2.8M,"10,000+",False,0.0,Teen,Social,2018-05-28,3.1,4.2 and up
10230,Download Facebook Photo Albums,TOOLS,4.0,3840,2.5M,"100,000+",False,0.0,Everyone,Tools,2017-06-02,2.4,4.4 and up
10231,Mini for Facebook lite,SOCIAL,4.1,260,1.3M,"10,000+",False,0.0,Teen,Social,2018-06-21,1.2,3.0 and up
10232,FB Advanced Search,SOCIAL,,2,11M,50+,False,0.0,Teen,Social,2018-07-21,1.1.1,4.4 and up
10233,funny Image Comments for FB,SOCIAL,3.9,19,15M,"5,000+",False,0.0,Teen,Social,2018-02-13,2.0,4.1 and up
10234,IDM for Facebook ★ Downloader,PRODUCTIVITY,4.3,1905,3.1M,"100,000+",False,0.0,Everyone,Productivity,2015-10-17,7.95,2.3 and up
10235,"Unlimited Group Links - Whatsapp, FB, Telegram",SOCIAL,3.4,44,2.8M,"10,000+",False,0.0,Mature 17+,Social,2018-07-03,4.0,4.0.3 and up
10236,EasyLive - FB Live Helper,BUSINESS,,6,3.7M,500+,False,0.0,Teen,Business,2018-06-25,1.9.0,5.0 and up
10237,HD VideoDownlaoder For Fb : XXVideo Downloader,VIDEO_PLAYERS,4.2,61,6.1M,"10,000+",False,0.0,Everyone,Video Players & Editors,2018-07-30,1.0.3,4.0.3 and up
10238,Barca News - app for Barcelona FC Fans,SPORTS,4.5,207,4.5M,"10,000+",False,0.0,Everyone,Sports,2017-11-13,2.6.0,4.0 and up
10239,FC Barcelona Fantasy Manager: Real football mobile,SPORTS,4.4,15221,30M,"1,000,000+",False,0.0,Everyone,Sports,2017-10-02,7.30.005,4.0.3 and up
10240,Classic FC 64 IN 1,FAMILY,4.2,1749,6.2M,"100,000+",False,0.0,Everyone,Casual,2017-12-29,1.0.0,2.3 and up
10241,FC Barcelona Official Keyboard,SPORTS,4.7,5229,20M,"500,000+",False,0.0,Everyone,Sports,2018-05-17,2.1.0.0.15734,4.1 and up
10242,Barcelona Live 2018—Goals & News for Barca FC Fans,SPORTS,4.6,342,38M,"10,000+",False,0.0,Everyone,Sports,2018-08-06,2.22.0,4.2 and up
10243,Barcelona News - Sportfusion,SPORTS,4.4,382,20M,"10,000+",False,0.0,Everyone,Sports,2018-03-06,3.953,4.1 and up
10244,Barcelona Calendar,SPORTS,4.4,670,3.1M,"10,000+",False,0.0,Everyone,Sports,2017-11-17,2.2,4.0.3 and up
10245,"Barca News - FC Barcelona, World Foot & Transfers",SPORTS,4.8,160,6.4M,"10,000+",False,0.0,Everyone,Sports,2018-08-04,4.0,4.1 and up
10246,FC Bayern Munich,SPORTS,4.6,37140,71M,"1,000,000+",False,0.0,Everyone,Sports,2018-08-01,1.3.11,4.1 and up
10247,FC BARCELONA EVENTS,SPORTS,4.3,6,11M,100+,False,0.0,Everyone,Sports,2018-04-22,v2.7.11.16,4.1 and up
10248,Cambridge English FC,FAMILY,4.4,761,11M,"50,000+",False,0.0,Everyone,Education,2016-10-06,2.1.0,4.0 and up
10249,Barcelona Live - Goal Score & News for Barca Fans,SPORTS,4.4,38,2.6M,"10,000+",False,0.0,Everyone,Sports,2017-08-17,1.0,4.0 and up
10250,Seattle Sounders FC,SPORTS,3.3,974,33M,"10,000+",False,0.0,Everyone,Sports,2018-08-01,2018.0.12,4.1 and up
10251,FCB Connect - FC Barcelona,SOCIAL,4.5,795,21M,"50,000+",False,0.0,Teen,Social,2018-06-07,2.1.5,4.1 and up
10252,1. FC Köln App,SPORTS,4.6,2019,41M,"100,000+",False,0.0,Everyone,Sports,2018-07-20,1.13.0,4.4 and up
10253,File Commander - File Manager/Explorer,BUSINESS,4.3,758590,12M,"100,000,000+",False,0.0,Everyone,Business,2018-08-02,Varies with device,4.1 and up
10254,FC Porto,SPORTS,4.9,15883,21M,"100,000+",False,0.0,Everyone,Sports,2018-06-19,2.6.0,4.0.3 and up
10255,Fulham FC,SPORTS,4.3,401,2.8M,"10,000+",False,0.0,Everyone,Sports,2017-08-09,5.0,2.3 and up
10256,Barcelona FC Noticias Live,NEWS_AND_MAGAZINES,,2,3.6M,500+,False,0.0,Everyone,News & Magazines,2018-02-04,2.0,4.0.3 and up
10257,Chelsea FC Official Keyboard,PRODUCTIVITY,4.5,91397,14M,"1,000,000+",False,0.0,Everyone,Productivity,2018-07-03,3.4.4,5.0 and up
10258,Burnley FC,SPORTS,4.9,195,29M,"5,000+",False,0.0,Everyone,Sports,2018-08-01,2018.8.1,4.4 and up
10259,Atlanta United FC,SPORTS,3.7,215,76M,"10,000+",False,0.0,Everyone,Sports,2018-06-28,2.10.5-prod-release,4.4 and up
10260,Barcelona Wallpaper HD,PERSONALIZATION,4.5,93,5.7M,"10,000+",False,0.0,Everyone,Personalization,2018-02-28,1.10,4.1 and up
10261,Sydney FC Official App,SPORTS,4.6,57,17M,"5,000+",False,0.0,Everyone,Sports,2018-06-26,3.0.0,4.1 and up
10262,Birmingham City FC,SPORTS,4.5,191,28M,"10,000+",False,0.0,Everyone,Sports,2018-08-01,2018.8.1,4.4 and up
10263,FC Browser - Focus Privacy Browser,COMMUNICATION,4.1,26,4.6M,"1,000+",False,0.0,Everyone,Communication,2017-11-24,1.0,5.0 and up
10264,My AEK - Official ΑΕΚ FC app,SPORTS,4.8,3346,Varies with device,"50,000+",False,0.0,Everyone,Sports,2018-01-18,2.0.2,Varies with device
10265,FC Parking,MAPS_AND_NAVIGATION,,0,19M,500+,False,0.0,Everyone,Maps & Navigation,2017-12-01,1.0.0,4.1 and up
10266,Noticias FC Barcelona,NEWS_AND_MAGAZINES,5.0,4,3.1M,100+,False,0.0,Everyone,News & Magazines,2018-06-15,1.3,4.4 and up
10267,Toronto FC,SPORTS,3.4,144,79M,"10,000+",False,0.0,Teen,Sports,2018-05-11,4.2.5,4.3 and up
10268,Middlesbrough FC Official,SPORTS,4.5,152,36M,"10,000+",False,0.0,Everyone,Sports,2018-05-29,2018.5.25,4.4 and up
10269,The 5th Stand,SPORTS,4.8,1697,17M,"100,000+",False,0.0,Everyone,Sports,2018-07-31,1.2.677,4.4 and up
10270,Galaxian(FC),GAME,4.5,2,7.8M,100+,False,2.0,Everyone,Arcade,2015-11-13,1.0,2.3 and up
10271,FC Red Bull Salzburg App,SPORTS,4.5,1526,89M,"50,000+",False,0.0,Everyone,Sports,2018-08-07,4.0.4-R,5.0 and up
10272,FC Zenit official Android app,SPORTS,4.5,5675,49M,"100,000+",False,0.0,Everyone,Sports,2018-04-18,3.0.10,4.1 and up
10273,Fan App for Portsmouth FC,SPORTS,4.5,53,12M,"1,000+",False,0.0,Teen,Sports,2016-08-06,060816,4.2 and up
10274,Latest Barcelona News 24h,NEWS_AND_MAGAZINES,4.5,104,3.0M,"10,000+",False,0.0,Everyone,News & Magazines,2018-01-06,1.3,4.0 and up
10275,Mobile FC,SPORTS,4.1,5015,57M,"100,000+",False,0.0,Everyone,Sports,2018-05-25,125,4.0.3 and up
10276,"FirstCry Baby & Kids Shopping, Fashion & Parenting",SHOPPING,4.1,41074,16M,"5,000,000+",False,0.0,Everyone,Shopping,2018-06-27,68,4.1 and up
10277,Fan App for Reading FC,SPORTS,3.6,9,13M,500+,False,0.0,Teen,Sports,2016-08-06,060816,4.2 and up
10278,Deportivo Toluca FC,SPORTS,4.7,2317,5.9M,"50,000+",False,0.0,Everyone,Sports,2018-07-26,2.0.20,5.0 and up
10279,Underdog FC,SPORTS,4.6,216,40M,"10,000+",False,0.0,Everyone,Sports,2018-08-02,23.17,4.1 and up
10280,Las Vegas Lights FC,SPORTS,4.9,10,14M,500+,False,0.0,Everyone,Sports,2018-03-09,2.0.833.18,4.0.3 and up
10281,APOEL FC,SPORTS,4.6,688,Varies with device,"10,000+",False,0.0,Everyone,Sports,2015-01-07,Varies with device,Varies with device
10282,FD Shift Calendar Widget,TOOLS,4.1,981,73k,"100,000+",False,0.0,Everyone,Tools,2011-03-16,1.2.4,1.6 and up
10283,Bank FD Interest Calculator,FINANCE,4.5,166,3.5M,"10,000+",False,0.0,Everyone,Finance,2018-01-07,2.5,4.0.3 and up
10284,FD VR Video Player - (Stored),FAMILY,3.9,751,17M,"100,000+",False,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4 and up
10285,FD Mobile,FAMILY,3.9,53,7.9M,"5,000+",False,0.0,Everyone,Entertainment,2017-09-20,2.1.2,4.0.3 and up
10286,Formula DRIFT,SPORTS,4.6,169,19M,"10,000+",False,0.0,Everyone,Sports,2018-07-27,2.0.855.33,4.0.3 and up
10287,FD VR - Virtual 3D Web Browser,FAMILY,3.8,729,30M,"100,000+",False,0.0,Everyone,Entertainment,2018-03-09,4.6.12c,4.4 and up
10288,FD Community FCU Mobile,FINANCE,4.7,175,12M,"1,000+",False,0.0,Everyone,Finance,2018-06-12,5.9.1.0,5.0 and up
10289,Female Daily,BEAUTY,3.9,4354,42M,"100,000+",False,0.0,Teen,Beauty,2018-08-06,2.5.1,4.0.3 and up
10290,FD VR - Virtual App Launcher,LIBRARIES_AND_DEMO,4.1,1463,7.4M,"100,000+",False,0.0,Everyone,Libraries & Demo,2016-11-30,3.6.1,4.4 and up
10291,FD VR Player - for 360 Youtube,FAMILY,3.9,100,9.1M,"10,000+",False,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4 and up
10292,FD VR Store -VR Games and Apps,FAMILY,4.0,105,7.5M,"10,000+",False,0.0,Everyone,Simulation,2016-11-30,3.6.1,4.4 and up
10293,Policy And FD Manager,FINANCE,4.3,20,4.8M,500+,False,0.0,Everyone,Finance,2018-06-09,14,4.4 and up
10294,FD VR - Virtual Reality Camera,FAMILY,4.0,1007,7.4M,"100,000+",False,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4 and up
10295,Sports Lite,SPORTS,4.4,16,4.9M,"1,000+",False,0.0,Everyone,Sports,2018-07-31,1.0,4.0.3 and up
10296,FD VR Theater - for Youtube VR,FAMILY,4.1,4585,9.1M,"1,000,000+",False,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4 and up
10297,Story Time FD,FAMILY,5.0,2,4.2M,10+,False,0.0,Everyone 10+,Simulation,2016-03-25,1.1,1.6 and up
10298,FD Calculator | Term Deposit | Fixed Deposit,FINANCE,4.8,12,2.7M,"1,000+",False,0.0,Everyone,Finance,2018-06-13,2.1,5.0 and up
10299,FD CANNECT,TOOLS,,1,75M,1+,False,0.0,Everyone,Tools,2018-07-31,3,8.0 and up
10300,Financial Calculator India,FINANCE,4.6,13819,3.9M,"1,000,000+",False,0.0,Everyone,Finance,2018-07-04,3.3,4.0 and up
10301,"FD Calculator (EMI, SIP, RD & Loan Eligilibility)",FINANCE,5.0,104,2.3M,"1,000+",False,0.0,Everyone,Finance,2018-08-07,2.1.0,4.1 and up
10302,FD VR Cardboard Featured 360 Videos,FAMILY,4.2,76,35M,"10,000+",False,0.0,Everyone,Entertainment,2017-12-19,4.5.1c,4.4 and up
10303,"EMI, FD, RD - Bank Calculator",FINANCE,4.7,42,3.5M,"5,000+",False,0.0,Everyone,Finance,2017-04-02,2.3,4.1 and up
10304,FD VR Player - for Youtube 3D,FAMILY,4.0,2378,9.1M,"500,000+",False,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4 and up
10305,RD/FD Calculator,FINANCE,4.4,92,1.5M,"10,000+",False,0.0,Everyone,Finance,2017-01-31,1.2.1,4.0.3 and up
10306,FD VR Music Videos - MTV Pop and Rap in 360,FAMILY,4.9,15,26M,"1,000+",False,0.0,Everyone,Entertainment,2017-12-19,4.5.3c,4.4 and up
10307,FD VR - Virtual Photo Gallery,FAMILY,3.5,179,7.4M,"10,000+",False,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4 and up
10308,Fix Deposit Calculator (FD),FINANCE,4.1,7,2.1M,"1,000+",False,0.0,Everyone,Finance,2018-02-06,1.0,4.0.3 and up
10309,FD Interest Calculator,FINANCE,4.2,17,4.7M,"5,000+",False,0.0,Everyone,Finance,2015-01-18,2.7,3.0 and up
10310,Deposit Calculator FD & RD,FINANCE,4.4,18,3.4M,"10,000+",False,0.0,Everyone,Finance,2017-01-21,1.1,3.0 and up
10311,FD Fotografia,PHOTOGRAPHY,,2,4.2M,100+,False,0.0,Everyone,Photography,2018-01-17,0.0.9,4.1 and up
10312,Banking Calculator,FINANCE,4.5,3704,4.6M,"100,000+",False,0.0,Everyone,Finance,2018-03-20,34,2.3 and up
10313,FD e-paper,NEWS_AND_MAGAZINES,3.1,183,7.1M,"10,000+",False,0.0,Everyone,News & Magazines,2018-07-04,2.2.9,4.1 and up
10314,FD Fitness,HEALTH_AND_FITNESS,,3,21M,50+,False,0.0,Everyone,Health & Fitness,2018-07-04,6.3.1,4.0.3 and up
10315,EMI/FD/RD/PV/IRR/BEP/EOQ Calc,FINANCE,4.5,58,2.7M,"10,000+",False,0.0,Everyone,Finance,2015-12-09,1.6.3,3.0 and up
10316,EMI Calculator | FD Calculator | RD calculator,FINANCE,4.6,106,4.4M,"10,000+",False,0.0,Everyone,Finance,2018-03-19,5.3,4.0.3 and up
10317,LineStar for FanDuel,SPORTS,4.3,1539,14M,"50,000+",False,0.0,Teen,Sports,2018-06-06,3.0.3,4.0.3 and up
10318,HD Video Download for Facebook,VIDEO_PLAYERS,4.4,20755,17M,"1,000,000+",False,0.0,Everyone,Video Players & Editors,2018-03-16,4.0.3,4.1 and up
10319,Fire Emblem Heroes,FAMILY,4.6,407694,Varies with device,"5,000,000+",False,0.0,Teen,Simulation,2018-07-19,2.7.1,4.2 and up
10320,Santa Fe FCU Mobile Banking,FINANCE,4.3,12,9.0M,"1,000+",False,0.0,Everyone,Finance,2018-01-22,1.18.4,4.0 and up
10321,FE Connect,TOOLS,4.8,24,4.5M,"5,000+",False,0.0,Everyone,Tools,2017-09-14,2.3.0,4.0.3 and up
10322,FE Civil Engineering Exam Prep,FAMILY,2.8,9,21M,"1,000+",False,0.0,Everyone,Education,2018-07-27,5.33.3669,5.0 and up
10323,FE CREDIT - TET VUI,FINANCE,4.1,125,15M,"50,000+",False,0.0,Everyone,Finance,2018-03-06,1.2.1,4.1 and up
10324,FE Mechanical Engineering Prep,FAMILY,1.0,2,21M,"1,000+",False,0.0,Everyone,Education,2018-07-27,5.33.3669,5.0 and up
10325,FE Mobile,BUSINESS,3.0,2,8.0M,10+,False,0.0,Everyone,Business,2018-07-10,1.4.5,4.1 and up
10326,Comunidad De Fe Minitries,LIFESTYLE,5.0,19,11M,500+,False,0.0,Everyone,Lifestyle,2018-03-01,1.1,4.1 and up
10327,Garena Free Fire,GAME,4.5,5534114,53M,"100,000,000+",False,0.0,Teen,Action,2018-08-03,1.21.0,4.0.3 and up
10328,FE Other Disciplines Engineering Exam Prep,FAMILY,,0,21M,100+,False,0.0,Everyone,Education,2018-07-27,5.33.3669,5.0 and up
10329,FE EN ACCIÓN RADIO,FAMILY,,1,2.9M,10+,False,0.0,Everyone,Entertainment,2018-07-05,1.4,5.0 and up
10330,FE Electric & Comp Engineering,FAMILY,,2,20M,500+,False,0.0,Everyone,Education,2018-07-27,5.33.3669,5.0 and up
10331,Caprock Santa Fe Credit Union,FINANCE,,0,2.9M,100+,False,0.0,Everyone,Finance,2018-03-23,3.0.6,4.1 and up
10332,FE Chemical Engineering Exam Prep,FAMILY,,2,20M,100+,False,0.0,Everyone,Education,2018-07-27,5.33.3669,5.0 and up
10333,Santa Fe Map and Walks,TRAVEL_AND_LOCAL,,2,47M,"1,000+",False,0.0,Everyone,Travel & Local,2018-04-20,32,4.0 and up
10334,FE IP,TOOLS,,3,12M,"1,000+",False,0.0,Everyone,Tools,2017-10-27,1.51,3.0 and up
10335,Safe Santa Fe,FAMILY,5.0,2,12M,"1,000+",False,0.0,Everyone,Education,2016-07-04,1.0,4.0 and up
10336,Santa Fe New Mexican e-Edition,NEWS_AND_MAGAZINES,4.1,25,17M,"1,000+",False,0.0,Everyone,News & Magazines,2018-06-21,4.7.4.18.0621,4.1 and up
10337,L!FE Premium Training,HEALTH_AND_FITNESS,,2,10M,100+,False,0.0,Everyone,Health & Fitness,2018-07-09,4.2.2,4.1 and up
10338,Theme for Galaxy Note FE Launcher | Live Wallpaper,PERSONALIZATION,,2,26M,100+,False,0.0,Everyone,Personalization,2017-12-22,1.0,4.0 and up
10339,Theme for Galaxy Note FE,PERSONALIZATION,,3,9.2M,100+,False,0.0,Everyone,Personalization,2017-07-29,1.0,2.3.3 and up
10340,Note FE Theme And Launcher For Samsung Galaxy,PERSONALIZATION,4.4,7,9.8M,"1,000+",False,0.0,Everyone,Personalization,2017-08-28,1.0,4.0 and up
10341,FE CPS,FINANCE,3.0,62,17M,"10,000+",False,0.0,Everyone,Finance,2017-06-26,0.1.8,4.0 and up
10343,Santa Fe Indian Market,FAMILY,3.8,4,30M,500+,False,0.0,Everyone,Entertainment,2018-07-23,5.11,5.0 and up
10344,FE Connect Fhoton,TOOLS,,0,1.8M,100+,False,0.0,Everyone,Tools,2017-11-28,1.1,4.0.3 and up
10345,Repair Hyundai Santa Fe,AUTO_AND_VEHICLES,3.9,22,97M,"1,000+",False,0.0,Everyone,Auto & Vehicles,2018-01-31,1.0,4.0 and up
10346,La Fe de Jesús,BOOKS_AND_REFERENCE,,10,2.9M,500+,False,0.0,Everyone,Books & Reference,2017-08-23,1,4.0.3 and up
10347,Santa Fe Espresso & News,FOOD_AND_DRINK,,0,15M,10+,False,0.0,Everyone,Food & Drink,2017-10-12,1.2.2,4.4 and up
10348,Santa Fe Sentry,HOUSE_AND_HOME,,0,5.3M,100+,False,0.0,Everyone,House & Home,2017-08-07,1.6.0,4.1 and up
10349,Santa Fe Thrive,HEALTH_AND_FITNESS,5.0,2,8.3M,50+,False,0.0,Everyone,Health & Fitness,2018-07-09,4.2.2,4.1 and up
10350,FE Connect Drive-Tech,BUSINESS,,0,20M,100+,False,0.0,Everyone,Business,2018-02-12,1.2.1.0,4.1 and up
10351,FE Mix - Jokes - Status - Wallpaper,FAMILY,,3,3.0M,"1,000+",False,0.0,Everyone,Entertainment,2018-06-02,2.1,4.4 and up
10352,Frases Cristianas de Esperanza y Fe,SOCIAL,,2,5.6M,100+,False,0.0,Everyone,Social,2017-10-18,1.0,2.3 and up
10353,Theme for Samsung Galaxy Note FE,PERSONALIZATION,4.5,52,7.9M,"10,000+",False,0.0,Everyone,Personalization,2017-07-04,1.0,2.3.3 and up
10354,Santa Fe VIP Tours,TRAVEL_AND_LOCAL,,1,22M,100+,False,0.0,Everyone,Travel & Local,2017-08-19,2.8,4.0 and up
10355,Santa Fe App,SPORTS,,196,5.0M,"5,000+",False,0.0,Everyone,Sports,2017-08-09,2.1.0,4.0.3 and up
10356,Curso Básico y Avanzado la Fe de Jesús Audio-Texto,FAMILY,,0,11M,10+,False,0.0,Everyone 10+,Education,2018-07-12,1.0,4.0 and up
10357,Ríos de Fe,LIFESTYLE,5.0,141,15M,"1,000+",False,0.0,Everyone,Lifestyle,2018-03-24,1.8,4.1 and up
10358,Theme For Galaxy Note FE,PERSONALIZATION,,0,7.5M,100+,False,0.0,Everyone,Personalization,2018-04-19,1.1,4.1 and up
10359,Le Fe de Jesus,BOOKS_AND_REFERENCE,,3,4.1M,500+,False,0.0,Everyone,Books & Reference,2015-12-17,1.0,2.3.3 and up
10360,FG Mobile,FAMILY,3.3,130,13M,"5,000+",False,0.0,Everyone,Education,2017-12-21,2.0.0,4.0 and up
10361,FG Wallet,FINANCE,,9,12M,"1,000+",False,0.0,Everyone,Finance,2018-06-06,2.1,6.0 and up
10362,Burn Your Fat With Me! FG,HEALTH_AND_FITNESS,4.5,38487,60M,"1,000,000+",False,0.0,Teen,Health & Fitness,2018-07-03,5.1.0,4.1 and up
10363,FG On-The-Go,TOOLS,4.9,55,25M,"1,000+",False,0.0,Everyone,Tools,2018-06-29,2.01.0.2,4.1 and up
10364,FG Autumn Photo Puzzle,FAMILY,,0,4.6M,10+,False,0.0,Everyone,Puzzle,2017-08-23,1.0,4.0 and up
10365,Radio FG Paris Underground,FAMILY,,3,1.7M,100+,False,0.0,Teen,Entertainment,2015-07-26,2,2.2 and up
10366,FG Radio - Radios de France,FAMILY,,0,6.5M,10+,False,0.0,Everyone,Entertainment,2018-06-10,1.0,4.2 and up
10367,FG SPINNER,GAME,,2,36M,10+,False,0.0,Everyone,Board,2018-04-06,0.90,4.0.3 and up
10368,FG Finder,TOOLS,,154,17M,"10,000+",False,0.0,Everyone,Tools,2018-07-16,2.1.0,4.1 and up
10369,FG. Chic - House Lounge Musique - Radios de France,FAMILY,,1,6.5M,50+,False,0.0,Everyone,Entertainment,2018-06-09,1.0,4.2 and up
10370,BROTHER IN WARS: GUNNER CITY WARLORDS,GAME,4.3,8649,39M,"1,000,000+",False,0.0,Teen,Action,2018-07-26,1.0.3,4.2 and up
10371,Angry Birds Space HD,GAME,4.5,43645,46M,"5,000,000+",False,0.0,Everyone,Arcade,2018-05-25,2.2.13,4.1 and up
10372,Survival Prison Escape v2: Free Action Game,FAMILY,4.1,44027,52M,"5,000,000+",False,0.0,Mature 17+,Strategy,2018-02-21,1.0.9,2.3 and up
10373,FG VOC,BUSINESS,4.8,6,7.7M,"1,000+",False,0.0,Everyone,Business,2018-08-07,2.1.5,4.1 and up
10374,Police Car Driver,GAME,3.8,83671,30M,"10,000,000+",False,0.0,Everyone 10+,Racing,2018-05-04,9,4.1 and up
10375,Modern Sniper Strike: Best Commando Action 2k18,GAME,4.1,164,17M,"10,000+",False,0.0,Everyone,Action,2017-08-23,1.0,2.3 and up
10376,Moto Fighter 3D,GAME,3.9,85410,39M,"10,000,000+",False,0.0,Everyone 10+,Racing,2017-09-20,20170920,4.1 and up
10377,FG Rockstar,FAMILY,,1,30M,10+,False,0.0,Everyone,Education,2018-08-02,1.1.5,4.1 and up
10378,BMX Boy,GAME,4.2,839206,12M,"50,000,000+",False,0.0,Everyone,Racing,2017-09-20,1.16.33,4.1 and up
10379,Crazy Bike attack Racing New: motorcycle racing,GAME,4.2,20364,45M,"5,000,000+",False,0.0,Everyone,Racing,2018-07-12,1.2.1,4.1 and up
10380,POLARIS 2MFG,FAMILY,4.8,1228,29M,"10,000+",False,0.0,Everyone,Education,2018-03-28,1.7,4.1 and up
